,Category,Message
2708,spam,"['great', 'new', 'offer', '-', 'double', 'mins', '&', 'double', 'txt', 'on', 'best', 'orange', 'tariffs', 'and', 'get', 'latest', 'camera', 'phones', '4', 'marketword', 'call', 'mobileupd8', 'marketword', 'on', 'phonenumber', 'now!', 'or', '2stoptxt', 't&cs']"
2709,ham,"['nah,', ""i'm"", 'a', 'perpetual', 'dd']"
2710,ham,"['sorry', 'de', 'i', 'went', 'to', 'shop.']"
2711,spam,"['hope', 'you', 'enjoyed', 'your', 'new', 'content.', 'text', 'stop', 'to', '61610', 'to', 'unsubscribe.', 'help:08712400602450p', 'provided', 'by', 'website']"
2712,ham,"['wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u,', 'dnt', 'take', 'it', 'seriously..', 'coz', 'being', 'angry', 'is', 'd', 'most', 'childish', 'n', 'true', 'way', 'of', 'showing', 'deep', 'affection,', 'care', 'n', 'luv!..', 'kettoda', 'manda...', 'have', 'nice', 'day', 'da.']"
2713,ham,"['hey', 'you', 'still', 'want', 'to', 'go', 'for', 'yogasana?', 'coz', 'if', 'we', 'end', 'at', 'cine', 'then', 'can', 'go', 'bathe', 'and', 'hav', 'the', 'steam', 'bath']"
2714,ham,"['nope', ""i'm"", 'not', 'drivin...', 'i', 'neva', 'develop', 'da', 'photos', 'lei...']"
2715,ham,"['i', 'am', 'thinking', 'of', 'going', 'down', 'to', 'reg', 'for', 'pract', 'lessons..', 'flung', 'my', 'advance..', 'haha', 'wat', 'time', 'u', 'going?']"
2716,ham,"['cool.', 'i', 'am', '&lt;#&gt;', 'inches', 'long.', 'hope', 'you', 'like', 'them', 'big!']"
2717,ham,"['house-maid', 'is', 'the', 'murderer,', 'coz', 'the', 'man', 'was', 'murdered', 'on', '&lt;#&gt;', 'th', 'january..', 'as', 'public', 'holiday', 'all', 'govt.instituitions', 'are', 'closed,including', 'post', 'office..understand?']"
2718,ham,"['okie..', 'thanx..']"
2719,spam,"['18', 'days', 'to', 'euro2004', 'kickoff!', 'u', 'will', 'be', 'kept', 'informed', 'of', 'all', 'the', 'latest', 'news', 'and', 'results', 'daily.', 'unsubscribe', 'send', 'get', 'euro', 'stop', 'to', '83222.']"
2720,ham,"['go', 'where', 'n', 'buy?', 'juz', 'buy', 'when', 'we', 'get', 'there', 'lar.']"
2721,ham,"['ok', 'lor...']"
2722,ham,"[""i'm"", 'working', 'technical', 'support', ':)voice', 'process.']"
2723,ham,"[""it's"", 'justbeen', 'overa', 'week', 'since', 'we', 'broke', 'up', 'and', 'already', 'our', 'brains', 'are', 'going', 'to', 'mush!']"
2724,ham,"['tunde,', 'how', 'are', 'you', 'doing.', 'this', 'is', 'just', 'wishing', 'you', 'a', 'great', 'day.', 'abiola.']"
2725,ham,"['nope...', 'c', 'ü', 'then...']"
2726,ham,"['no.', 'but', ""we'll"", 'do', 'medical', 'missions', 'to', 'nigeria']"
2727,ham,"['no', 'i', 'am', 'not', 'having', 'not', 'any', 'movies', 'in', 'my', 'laptop']"
2728,ham,"['whatsup', 'there.', 'dont', 'u', 'want', 'to', 'sleep']"
2729,spam,"['urgent', 'please', 'call', 'phonenumber', 'from', 'landline.', '£5000', 'cash', 'or', 'a', 'luxury', '4*', 'canary', 'islands', 'holiday', 'await', 'collection.', 't&cs', 'sae', 'award.', '20m12aq.', '150ppm.', '16+', '“']"
2730,spam,"['urgent!', 'please', 'call', 'phonenumber', 'from', 'your', 'landline,', 'your', 'complimentary', '4*', 'lux', 'costa', 'del', 'sol', 'holiday', 'or', '£1000', 'cash', 'await', 'collection.', 'ppm', '150', 'sae', 't&cs', 'james', '28,', 'eh74rr']"
2731,ham,"['i', 'havent', 'lei..', 'next', 'mon', 'can?']"
2732,ham,"['mm', 'feeling', 'sleepy.', 'today', 'itself', 'i', 'shall', 'get', 'that', 'dear']"
2733,ham,"['how', 'dare', 'you', 'stupid.', 'i', 'wont', 'tell', 'anything', 'to', 'you.', 'hear', 'after', 'i', 'wont', 'talk', 'to', 'you:-.']"
2734,ham,"['do', 'ü', 'noe', 'if', 'ben', 'is', 'going?']"
2735,ham,"['can', 'you', 'do', 'a', 'mag', 'meeting', 'this', 'avo', 'at', 'some', 'point?']"
2736,ham,"['i', 'meant', 'middle', 'left', 'or', 'right?']"
2737,ham,"['really?', 'i', 'crashed', 'out', 'cuddled', 'on', 'my', 'sofa.']"
2738,ham,"['hi', 'chachi', 'tried', 'calling', 'u', 'now', 'unable', 'to', 'reach', 'u', '..', 'pl', 'give', 'me', 'a', 'missed', 'cal', 'once', 'u', 'c', 'tiz', 'msg', 'kanagu']"
2739,ham,"['i', 'sent', 'you', 'the', 'prices', 'and', 'do', 'you', 'mean', 'the', '&lt;#&gt;', 'g,']"
2740,ham,"['are', 'you', 'this', 'much', 'buzy']"
2741,ham,"['nothing.', 'can...']"
2742,spam,"['i', ""don't"", 'know', 'u', 'and', 'u', ""don't"", 'know', 'me.', 'send', 'chat', 'to', '86688', 'now', 'and', ""let's"", 'find', 'each', 'other!', 'only', 'costperperiod', 'rcvd.', 'hg/suite342/2lands/row/w1j6hl', 'ldn.', '18', 'years', 'or', 'over.']"
2743,ham,"['no', '*', 'am', 'working', 'on', 'the', 'ringing', 'u', 'thing', 'but', 'have', 'whole', 'houseful', 'of', 'screaming', 'brats', 'so', '*', 'am', 'pulling', 'my', 'hair', 'out!', 'loving', 'u']"
2744,ham,"['but', 'my', 'family', 'not', 'responding', 'for', 'anything.', 'now', 'am', 'in', 'room', 'not', 'went', 'to', 'home', 'for', 'diwali', 'but', 'no', 'one', 'called', 'me', 'and', 'why', 'not', 'coming.', 'it', 'makes', 'me', 'feel', 'like', 'died.']"
2745,ham,"['tick,', 'tick,', 'tick', '...', 'babe']"
2746,ham,"['r', 'ü', 'going', '4', ""today's"", 'meeting?']"
2747,ham,"['k', 'da:)how', 'many', 'page', 'you', 'want?']"
2748,ham,"['ya', 'had', 'just', 'now.onion', 'roast.']"
2749,ham,"['send', 'his', 'number', 'and', 'give', 'reply', 'tomorrow', 'morning', 'for', 'why', 'you', 'said', 'that', 'to', 'him', 'like', 'that', 'ok']"
2750,ham,"['you', 'said', 'not', 'now.', 'no', 'problem.', 'when', 'you', 'can.', 'let', 'me', 'know.']"
2751,ham,"['ok', 'but', 'tell', 'me', 'half', 'an', 'hr', 'b4', 'u', 'come', 'i', 'need', '2', 'prepare.']"
2752,ham,"['play', 'w', 'computer?', 'aiyah', 'i', 'tok', '2', 'u', 'lor?']"
2753,ham,"['sat', 'right?', 'okay', 'thanks...']"
2754,ham,"['derp.', 'which', 'is', 'worse,', 'a', 'dude', 'who', 'always', 'wants', 'to', 'party', 'or', 'a', 'dude', 'who', 'files', 'a', 'complaint', 'about', 'the', 'three', 'drug', 'abusers', 'he', 'lives', 'with']"
2755,ham,"['ok', 'chinese', 'food', 'on', 'its', 'way.', 'when', 'i', 'get', 'fat', ""you're"", 'paying', 'for', 'my', 'lipo.']"
2756,ham,"['we', 'r', 'outside', 'already.']"
2757,ham,"['have', 'a', 'good', 'trip.', 'watch', 'out', 'for', '.', 'remember', 'when', 'you', 'get', 'back', 'we', 'must', 'decide', 'about', 'easter.']"
2758,ham,"['yo', 'we', 'are', 'watching', 'a', 'movie', 'on', 'netflix']"
2759,ham,"['what', 'time.', 'i‘m', 'out', 'until', 'prob', '3', 'or', 'so']"
2760,ham,"['can', 'meh?', 'thgt', 'some', 'will', 'clash...', 'really', 'ah,', 'i', 'dun', 'mind...', 'i', 'dun', 'seen', 'to', 'have', 'lost', 'any', 'weight...', 'gee...']"
2761,ham,"['i', 'dont', 'thnk', 'its', 'a', 'wrong', 'calling', 'between', 'us']"
2762,ham,"['i', 'am', 'not', 'sure', 'about', 'night', 'menu.', '.', '.', 'i', 'know', 'only', 'about', 'noon', 'menu']"
2763,ham,"['arr', 'birthday', 'today:)', 'i', 'wish', 'him', 'to', 'get', 'more', 'oscar.']"
2764,ham,"['say', 'this', 'slowly.?', 'god,i', 'love', 'you', '&amp;', 'i', 'need', 'you,clean', 'my', 'heart', 'with', 'your', 'blood.send', 'this', 'to', 'ten', 'special', 'people', '&amp;', 'u', 'c', 'miracle', 'tomorrow,', 'do', 'it,pls,pls', 'do', 'it...']"
2765,ham,"['open', 'rebtel', 'with', 'firefox.', 'when', 'it', 'loads', 'just', 'put', 'plus', 'sign', 'in', 'the', 'user', 'name', 'place,', 'and', 'it', 'will', 'show', 'you', 'two', 'numbers.', 'the', 'lower', 'number', 'is', 'my', 'number.', 'once', 'you', 'pick', 'that', 'number', 'the', 'pin', 'will', 'display', 'okay!']"
2766,ham,"['and', 'picking', 'them', 'up', 'from', 'various', 'points']"
2767,spam,"['married', 'local', 'women', 'looking', 'for', 'discreet', 'marketword', 'now!', '5', 'real', 'matches', 'instantly', 'to', 'your', 'phone.', 'text', 'match', 'to', '69969', 'msg', 'cost', '150p', '2', 'stop', 'txt', 'stop', 'bcmsfwc1n3xx']"
2768,ham,"['wow', 'v', 'v', 'impressed.', 'have', 'funs', 'shopping!']"
2769,ham,"['i', 'am', 'on', 'the', 'way', 'to', 'ur', 'home']"
2770,spam,"['burger', 'king', '-', 'wanna', 'play', 'footy', 'at', 'a', 'top', 'stadium?', 'get', '2', 'burger', 'king', 'before', '1st', 'sept', 'and', 'go', 'large', 'or', 'super', 'with', 'coca-cola', 'and', 'walk', 'out', 'a', 'winner']"
2771,ham,"['no', 'problem.', 'talk', 'to', 'you', 'later']"
2772,ham,"['then', 'ur', 'sis', 'how?']"
2773,ham,"['still', 'in', 'customer', 'place']"
2774,spam,"['how', 'come', 'it', 'takes', 'so', 'little', 'time', 'for', 'a', 'child', 'who', 'is', 'afraid', 'of', 'the', 'dark', 'to', 'become', 'a', 'teenager', 'who', 'wants', 'to', 'stay', 'out', 'all', 'night?']"
2775,ham,"['dude', 'u', 'knw', 'also', 'telugu..thts', 'gud..k,', 'gud', 'nyt..']"
2776,ham,"['we', 'confirm', 'eating', 'at', 'esplanade?']"
2777,ham,"['send', 'me', 'your', 'id', 'and', 'password']"
2778,ham,"['kind', 'of.', 'took', 'it', 'to', 'garage.', 'centre', 'part', 'of', 'exhaust', 'needs', 'replacing.', 'part', 'ordered', 'n', 'taking', 'it', 'to', 'be', 'fixed', 'tomo', 'morning.']"
2779,spam,"['for', 'ur', 'marketword', 'to', 'win', 'a', '£250', 'cash', 'every', 'wk', 'txt:', 'marketword', 'to', '80608.', ""t's&c's"", 'website', 'custcare', 'phonenumber', 'costperperiod']"
2780,ham,"['well', 'i', 'might', 'not', 'come', 'then...']"
2781,ham,"['long', 'after', 'i', 'quit.', 'i', 'get', 'on', 'only', 'like', '5', 'minutes', 'a', 'day', 'as', 'it', 'is.']"
2782,ham,"['then', 'its', 'most', 'likely', 'called', 'mittelschmertz.', 'google', 'it.', 'if', 'you', 'dont', 'have', 'paracetamol', 'dont', 'worry', 'it', 'will', 'go.']"
2783,ham,"['well', 'at', 'this', 'right', ""i'm"", 'gonna', 'have', 'to', 'get', 'up', 'and', 'check', ""today's"", 'steam', 'sales/pee', 'so', 'text', 'me', 'when', 'you', 'want', 'me', 'to', 'come', 'get', 'you']"
2784,ham,"['just', 'arrived,', 'see', 'you', 'in', 'a', 'couple', 'days', '&lt;3']"
2785,ham,"['k,', 'wat', 's', 'tht', 'incident?']"
2786,ham,"['yeah', 'get', 'the', 'unlimited']"
2787,ham,"['cthen', 'i', 'thk', 'shd', 'b', 'enuff..', 'still', 'got', 'conclusion', 'n', 'contents', 'pg', 'n', 'references..', ""i'll"", 'b', 'doing', 'da', 'contents', 'pg', 'n', 'cover', 'pg..']"
2788,ham,"['forgot', 'it', 'takes', 'me', '3', 'years', 'to', 'shower,', 'sorry.', 'where', 'you', 'at/your', 'phone', 'dead', 'yet?']"
2789,ham,"['ü', 'got', 'wat', 'to', 'buy', 'tell', 'us', 'then', 'ü', 'no', 'need', 'to', 'come', 'in', 'again.']"
2790,ham,"['when', 'you', 'are', 'big..|', 'god', 'will', 'bring', 'success.']"
2791,spam,"['u’ve', 'bin', 'awarded', '£50', 'to', 'play', '4', 'instant', 'cash.', 'call', 'phonenumber', 'to', 'claim.', 'every', '9th', 'player', 'wins', 'min', '£50-£500.', 'optout', 'phonenumber']"
2792,ham,"['…', 'we', 'r', 'stayin', 'here', 'an', 'extra', 'week,', 'back', 'next', 'wed.', 'how', 'did', 'we', 'do', 'in', 'the', 'rugby', 'this', 'weekend?', 'hi', 'to', 'and', 'and', ',', 'c', 'u', 'soon', '""']"
2793,ham,"['well', ""there's"", 'still', 'a', 'bit', 'left', 'if', 'you', 'guys', 'want', 'to', 'tonight']"
2794,ham,"['not', 'from', 'this', 'campus.', 'are', 'you', 'in', 'the', 'library?']"
2795,ham,"['the', 'affidavit', 'says', '&lt;#&gt;', 'e', 'twiggs', 'st,', 'division', 'g,', 'courtroom', '&lt;#&gt;', ',', '&lt;time&gt;', 'am.', ""i'll"", 'double', 'check', 'and', 'text', 'you', 'again', 'tomorrow']"
2796,ham,"['how', 'will', 'i', 'creep', 'on', 'you', 'now?', ';_;']"
2797,ham,"['tell', 'your', 'friends', 'what', 'you', 'plan', 'to', 'do', 'on', 'valentines', 'day', '@', '&lt;url&gt;']"
2798,ham,"['if', 'i', 'get', 'there', 'before', 'you', 'after', 'your', 'ten', 'billion', 'calls', 'and', 'texts', 'so', 'help', 'me', 'god']"
2799,ham,"['purity', 'of', 'friendship', 'between', 'two', 'is', 'not', 'about', 'smiling', 'after', 'reading', 'the', 'forwarded', 'message..its', 'about', 'smiling', 'just', 'by', 'seeing', 'the', 'name.', 'gud', 'evng', 'musthu']"
2800,ham,"[""i've"", 'told', 'him', 'that', ""i've"", 'returned', 'it.', 'that', 'should', 'i', 're', 'order', 'it.']"
2801,ham,"['house-maid', 'is', 'the', 'murderer,', 'coz', 'the', 'man', 'was', 'murdered', 'on', '&lt;#&gt;', 'th', 'january..', 'as', 'public', 'holiday', 'all', 'govt.instituitions', 'are', 'closed,including', 'post', 'office..']"
2802,ham,"['depends', 'on', 'where', 'u', 'going', 'lor.']"
2803,ham,"['and', 'smile', 'for', 'me', 'right', 'now', 'as', 'you', 'go', 'and', 'the', 'world', 'will', 'wonder', 'what', 'you', 'are', 'smiling', 'about', 'and', 'think', 'your', 'crazy', 'and', 'keep', 'away', 'from', 'you', '...', '*grins*']"
2804,spam,"['marketword', 'xmas', 'tones!reply', 'real']"
2805,ham,"['lil', 'fever:)', 'now', 'fine:)']"
2806,ham,"['i', 'think', ""it's"", 'all', 'still', 'in', 'my', 'car']"
2807,ham,"['can', 'a', 'not?']"
2808,spam,"['december', 'only!', 'had', 'your', 'mobile', '11mths+?', 'you', 'are', 'entitled', 'to', 'update', 'to', 'the', 'latest', 'colour', 'camera', 'mobile', 'for', 'marketword', 'call', 'the', 'mobile', 'update', 'co', 'marketword', 'on', 'phonenumber']"
2809,ham,"['yes', 'princess!', 'i', 'want', 'to', 'catch', 'you', 'with', 'my', 'big', 'strong', 'hands...']"
2810,ham,"['oh', 'yeah', 'i', 'forgot.', 'u', 'can', 'only', 'take', '2', 'out', 'shopping', 'at', 'once.']"
2811,ham,"['mm', 'so', 'you', 'asked', 'me', 'not', 'to', 'call', 'radio']"
2812,ham,"['thinkin', 'about', 'someone', 'is', 'all', 'good.', 'no', 'drugs', 'for', 'that']"
2813,ham,"['say', 'this', 'slowly.?', 'god,i', 'love', 'you', '&amp;', 'i', 'need', 'you,clean', 'my', 'heart', 'with', 'your', 'blood.send', 'this', 'to', 'ten', 'special', 'people', '&amp;', 'u', 'c', 'miracle', 'tomorrow,', 'do', 'it,pls,pls', 'do', 'it...']"
2814,ham,"['enjoy', 'the', 'showers', 'of', 'possessiveness', 'poured', 'on', 'u', 'by', 'ur', 'loved', 'ones,', 'bcoz', 'in', 'this', 'world', 'of', 'lies,', 'it', 'is', 'a', 'golden', 'gift', 'to', 'be', 'loved', 'truly..']"
2815,ham,"['alright', 'if', ""you're"", 'sure,', 'let', 'me', 'know', 'when', ""you're"", 'leaving']"
2816,ham,"['some', 'are', 'lasting', 'as', 'much', 'as', '2', 'hours.', 'you', 'might', 'get', 'lucky.']"
2817,ham,"['genius', ""what's"", 'up.', 'how', 'your', 'brother.', 'pls', 'send', 'his', 'number', 'to', 'my', 'skype.']"
2818,spam,"['gr8', 'poly', 'tones', '4', 'all', 'mobs', 'direct', '2u', 'rply', 'with', 'poly', 'title', 'to', '8007', 'eg', 'poly', 'breathe1', 'titles:', 'crazyin,', 'sleepingwith,', 'finest,', 'ymca', 'website', 'pobox365o4w45wq', '300p']"
2819,ham,"['thk', 'some', 'of', 'em', 'find', 'wtc', 'too', 'far...', 'weiyi', 'not', 'goin...', 'e', 'rest', 'i', 'dunno', 'yet...', 'r', 'ur', 'goin', '4', 'dinner', 'den', 'i', 'might', 'b', 'able', 'to', 'join...']"
2820,ham,"[""don't"", 'forget', 'who', 'owns', 'you', 'and', ""who's"", 'private', 'property', 'you', 'are', '...', 'and', 'be', 'my', 'good', 'boy', 'always', '..', '*passionate', 'kiss*']"
2821,spam,"['interflora', '-', ""\x93it's"", 'not', 'too', 'late', 'to', 'order', 'interflora', 'flowers', 'for', 'christmas', 'call', '0800', '505060', 'to', 'place', 'your', 'order', 'before', 'midnight', 'tomorrow.']"
2822,ham,"['oh', 'god..taken', 'the', 'teeth?is', 'it', 'paining']"
2823,spam,"['romcapspam', 'everyone', 'around', 'should', 'be', 'responding', 'well', 'to', 'your', 'presence', 'since', 'you', 'are', 'so', 'warm', 'and', 'outgoing.', 'you', 'are', 'bringing', 'in', 'a', 'real', 'breath', 'of', 'sunshine.']"
2824,ham,"['then', 'u', 'ask', 'darren', 'go', 'n', 'pick', 'u', 'lor...', 'but', 'i', 'oso', 'sian', 'tmr', 'haf', '2', 'meet', 'lect...']"
2825,ham,"['no', 'need', 'to', 'buy', 'lunch', 'for', 'me..', 'i', 'eat', 'maggi', 'mee..']"
2826,spam,"['congratulations', '-', 'thanks', 'to', 'a', 'good', 'friend', 'u', 'have', 'won', 'the', '£2,000', 'xmas', 'prize.', '2', 'claim', 'is', 'easy,', 'just', 'call', 'phonenumber', 'now!', 'only', '10p', 'per', 'minute.', 'bt-national-rate']"
2827,ham,"['ok', 'lor...']"
2828,ham,"['oh', 'right,', 'ok.', ""i'll"", 'make', 'sure', 'that', 'i', 'do', 'loads', 'of', 'work', 'during', 'the', 'day!', 'got', 'a', 'really', 'nasty', 'cough', 'today', 'and', 'is', 'dry', 'n', 'shot', 'so', 'that', 'should', 'really', 'help', 'it!']"
2829,ham,"['wife.how', 'she', 'knew', 'the', 'time', 'of', 'murder', 'exactly']"
2830,spam,"['send', 'a', 'logo', '2', 'ur', 'lover', '-', '2', 'names', 'joined', 'by', 'a', 'heart.', 'txt', 'love', 'name1', 'name2', 'mobno', 'eg', 'love', 'adam', 'eve', 'phonenumber', 'to', '87077', 'yahoo!', 'pobox36504w45wq', 'txtno', '4', 'no', 'ads', '150p.']"
2831,ham,"['howz', 'that', 'persons', 'story']"
2832,ham,"['thanx', '4', 'sending', 'me', 'home...']"
2833,ham,"['its', 'normally', 'hot', 'mail.', 'com', 'you', 'see!']"
2834,spam,"[""you've"", 'won', 'tkts', 'to', 'the', 'euro2004', 'cup', 'final', 'or', '£800', 'cash,', 'to', 'collect', 'call', 'phonenumber', 'b4190604,', 'pobox', '7876150ppm']"
2835,ham,"['u', 'sick', 'still', 'can', 'go', 'shopping?']"
2836,ham,"['ya', 'they', 'are', 'well', 'and', 'fine.,', 'bbd(pooja)', 'full', 'pimples..even', 'she', 'become', 'quite', 'black..and', 'ur', 'rite', 'here', 'its', 'too', 'cold,', 'wearing', 'sweatter..']"
2837,ham,"['nice.nice.how', 'is', 'it', 'working?']"
2838,ham,"[""1's"", 'reach', 'home', 'call', 'me.']"
2839,ham,"['were', 'trying', 'to', 'find', 'a', 'chinese', 'food', 'place', 'around', 'here']"
2840,ham,"['easy', 'mate,', '*', 'guess', 'the', 'quick', 'drink', 'was', 'bit', 'ambitious.']"
2841,ham,"['babe', '!!!', 'i', 'miiiiiiissssssssss', 'you', '!', 'i', 'need', 'you', '!!!', 'i', 'crave', 'you', '!!!', ':-(', '...', 'geeee', '...', ""i'm"", 'so', 'sad', 'without', 'you', 'babe', '...', 'i', 'love', 'you', '...']"
2842,ham,"['ok', 'thanx...']"
2843,ham,"['aathi..where', 'are', 'you', 'dear..']"
2844,ham,"['tunji,', ""how's"", 'the', 'queen?', 'how', 'are', 'you', 'doing.', 'this', 'is', 'just', 'wishing', 'you', 'a', 'great', 'day.', 'abiola.']"
2845,ham,"['today', 'iz', 'yellow', 'rose', 'day.', 'if', 'u', 'love', 'my', 'frndship', 'give', 'me', '1', 'misscall', '&amp;', 'send', 'this', 'to', 'ur', 'frndz', '&amp;', 'see', 'how', 'many', 'miss', 'calls', 'u', 'get.', 'if', 'u', 'get', '6missed', 'u', 'marry', 'ur', 'lover.']"
2846,ham,"['will', 'be', 'out', 'of', 'class', 'in', 'a', 'few', 'hours.', 'sorry']"
2847,ham,"['wat', 'time', 'u', 'finish', 'ur', 'lect', 'today?']"
2848,spam,"['marketword', 'jamster!get', 'the', 'crazy', 'frog', 'sound', 'now!', 'for', 'poly', 'text', 'mad1,', 'for', 'real', 'text', 'mad2', 'to', '88888.', '6', 'crazy', 'sounds', 'for', 'just', '3', 'costperperiod', '16+only!', ""t&c's"", 'apply']"
2849,ham,"['sad', 'story', 'of', 'a', 'man', '-', 'last', 'week', 'was', 'my', ""b'day."", 'my', 'wife', ""did'nt"", 'wish', 'me.', 'my', 'parents', 'forgot', 'n', 'so', 'did', 'my', 'kids', '.', 'i', 'went', 'to', 'work.', 'even', 'my', 'colleagues', 'did', 'not', 'wish.', 'as', 'i', 'entered', 'my', 'cabin', 'my', 'pa', 'said,', ""''"", 'happy', ""b'day"", 'boss', ""!!''."", 'i', 'felt', 'special.', 'she', 'askd', 'me', '4', 'lunch.', 'after', 'lunch', 'she', 'invited', 'me', 'to', 'her', 'apartment.', 'we', 'went', 'there.', 'she', ""said,''"", 'do', 'u', 'mind', 'if', 'i', 'go', 'into', 'the', 'bedroom', 'for', 'a', 'minute', '?', ""''"", ""''ok'',"", 'i', 'sed', 'in', 'a', 'sexy', 'mood.', 'she', 'came', 'out', '5', 'minuts', 'latr', 'wid', 'a', 'cake...n', 'my', 'wife,', 'my', 'parents,', 'my', 'kidz,', 'my', 'friends', 'n', 'my', 'colleagues.', 'all', 'screaming..', 'surprise', '!!', 'and', 'i', 'was', 'waiting', 'on', 'the', 'sofa..', '...', '.....', ""'"", 'naked...!']"
2850,spam,"['your', 'marketword', 'to', 'be', 'on', 'a', 'reality', 'fantasy', 'show', 'call', 'now', '=', 'phonenumber', 'just', '20p', 'per', 'min', 'ntt', 'ltd,', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'is', 'a', 'national', '=', 'rate', 'call']"
2851,ham,"[""she's"", 'fine.', 'good', 'to', 'hear', 'from', 'you.', 'how', 'are', 'you', 'my', 'dear?', 'happy', 'new', 'year', 'oh.']"
2852,ham,"['are', 'you', 'going', 'to', 'wipro', 'interview', 'today?']"
2853,ham,"['how', 'tall', 'are', 'you', 'princess?']"
2854,ham,"['i', 'doubt', 'you', 'could', 'handle', '5', 'times', 'per', 'night', 'in', 'any', 'case...']"
2855,ham,"['haha...', 'hope', 'ü', 'can', 'hear', 'the', 'receipt', 'sound...', 'gd', 'luck!']"
2856,ham,"['your', 'gonna', 'be', 'the', 'death', 'if', 'me.', ""i'm"", 'gonna', 'leave', 'a', 'note', 'that', 'says', 'its', 'all', 'robs', 'fault.', 'avenge', 'me.']"
2857,ham,"['japanese', 'proverb:', 'if', 'one', 'can', 'do', 'it,', 'u', 'too', 'can', 'do', 'it,', 'if', 'none', 'can', 'do', 'it,u', 'must', 'do', 'it', 'indian', 'version:', 'if', 'one', 'can', 'do', 'it,', 'let', 'him', 'do', 'it..', 'if', 'none', 'can', 'do', 'it,leave', 'it!!', 'and', 'finally', 'kerala', 'version:', 'if', 'one', 'can', 'do', 'it,', 'stop', 'him', 'doing', 'it..', 'if', 'none', 'can', 'do', 'it,', 'make', 'a', 'strike', 'against', 'it', '...']"
2858,ham,"['today', ""i'm"", 'not', 'workin', 'but', 'not', 'marketword', 'oso...', 'gee...', 'thgt', 'u', 'workin', 'at', 'ur', ""fren's"", 'shop', '?']"
2859,ham,"['in', 'life', 'when', 'you', 'face', 'choices', 'just', 'toss', 'a', 'coin', 'not', 'becoz', 'its', 'settle', 'the', 'question', 'but', 'while', 'the', 'coin', 'in', 'the', 'air', 'u', 'will', 'know', 'what', 'your', 'heart', 'is', 'hoping', 'for.', 'gudni8']"
